"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 80-84";628;286,4;294,6;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 85+";234;509,3;509,3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 85+";399;403,2;403,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 85+";633;436,9;440,3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" Totaal";1786;25;46,6;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" Totaal";2019;27,7;42,8;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" Totaal";3805;26,4;44,7;"119812";"3.2"
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 10-14";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 10-14";1;0,1;0,1;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 20-24";3;0,5;0,5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 20-24";3;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 25-29";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 25-29";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 25-29";4;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 30-34";9;1,5;1,5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 30-34";4;0,7;0,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 30-34";13;1,1;1,1;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 35-39";18;2,9;2,9;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 35-39";15;2,6;2,6;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 35-39";33;2,8;2,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 40-44";25;5,3;5,3;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 40-44";22;5;5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 40-44";47;5,1;5,1;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 45-49";33;8;8;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 45-49";45;11,5;11,5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 45-49";78;9,7;9,8;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 50-54";85;22,5;22,5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 50-54";87;23,2;23,2;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 50-54";172;22,9;22,9;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 55-59";121;35;35;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 55-59";92;25,3;25,3;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 55-59";213;30;30,2;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 60-64";200;62,7;62,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 60-64";183;50,7;50,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 60-64";383;56,3;56,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 65-69";260;105,9;105,9;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 65-69";209;69,9;69,9;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 65-69";469;86,1;87,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 70-74";287;144,7;144,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 70-74";313;114,5;114,5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 70-74";600;127,2;129,3;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 75-79";268;198,5;198,5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 75-79";328;148;148;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 75-79";596;167,1;171,8;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 80-84";242;312,9;312,9;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 80-84";372;250,2;250,2;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 80-84";614;271,6;277,7;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" 85+";289;621;621;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" 85+";365;351,1;351,1;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" 85+";654;434,5;445,3;"";""
"Dikkedarmkanker";"C18-C21";1985;"Mannen";" Totaal";1843;25,7;47,5;"";""
"Dikkedarmkanker";"C18-C21";1985;"Vrouwen";" Totaal";2037;27,8;41,9;"";""
"Dikkedarmkanker";"C18-C21";1985;"Totaal";" Totaal";3880;26,8;44,7;"122704";"3.2"
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 15-19";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 15-19";1;0,1;0,1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 20-24";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 20-24";2;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 25-29";3;0,5;0,5;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 25-29";4;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 30-34";6;1;1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 30-34";5;0,9;0,9;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 30-34";11;0,9;0,9;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 35-39";16;2,6;2,6;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 35-39";13;2,2;2,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 35-39";29;2,4;2,4;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 40-44";23;4,6;4,6;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 40-44";15;3,2;3,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 40-44";38;3,9;3,9;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 45-49";49;11,7;11,7;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 45-49";32;8;8;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 45-49";81;9,9;9,8;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 50-54";89;23,6;23,6;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 50-54";71;19;19;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 50-54";160;21,3;21,3;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 55-59";116;33,1;33,1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 55-59";103;28,1;28,1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 55-59";219;30,6;30,7;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 60-64";197;62,1;62,1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 60-64";152;42,4;42,4;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 60-64";349;51,7;52,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 65-69";260;102,2;102,2;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 65-69";230;74,3;74,3;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 65-69";490;86,9;88,1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 70-74";304;152,1;152,1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 70-74";273;99,3;99,3;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 70-74";577;121,5;125,1;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 75-79";298;218,7;218,7;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 75-79";324;144,6;144,6;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 75-79";622;172,6;179,6;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 80-84";240;306,4;306,4;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 80-84";369;240,9;240,9;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 80-84";609;263;269,6;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" 85+";253;538,4;538,4;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" 85+";448;411,6;411,6;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" 85+";701;449,8;455,9;"";""
"Dikkedarmkanker";"C18-C21";1986;"Mannen";" Totaal";1856;25,8;47;"";""
"Dikkedarmkanker";"C18-C21";1986;"Vrouwen";" Totaal";2037;27,6;41,7;"";""
"Dikkedarmkanker";"C18-C21";1986;"Totaal";" Totaal";3893;26,7;44,3;"125307";"3.1"
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 10-14";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 10-14";1;0,1;0,1;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 20-24";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 20-24";1;0,1;0,1;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 25-29";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 25-29";3;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 30-34";6;1;1;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 30-34";7;1,2;1,2;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 30-34";13;1,1;1,1;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 35-39";17;2,8;2,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 35-39";10;1,8;1,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 35-39";27;2,3;2,3;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 40-44";32;5,9;5,9;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 40-44";24;4,7;4,7;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 40-44";56;5,3;5,3;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 45-49";39;9,1;9,1;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 45-49";30;7,4;7,4;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 45-49";69;8,3;8,2;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 50-54";74;19,5;19,5;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 50-54";59;15,8;15,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 50-54";133;17,7;17,7;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 55-59";140;39,5;39,5;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 55-59";109;29,6;29,6;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 55-59";249;34,5;34,6;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 60-64";199;62,8;62,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 60-64";166;46,6;46,6;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 60-64";365;54,2;54,7;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 65-69";285;108,6;108,6;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 65-69";229;71,8;71,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 65-69";514;88,5;90;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 70-74";307;152,8;152,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 70-74";307;111,4;111,4;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 70-74";614;128,8;131,6;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 75-79";357;258,4;258,4;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 75-79";372;163,8;163,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 75-79";729;199,6;208,5;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 80-84";300;378,4;378,4;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 80-84";408;259,1;259,1;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 80-84";708;299,1;311,4;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" 85+";264;550,5;550,5;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" 85+";514;449,3;449,3;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" 85+";778;479,2;484,6;"";""
"Dikkedarmkanker";"C18-C21";1987;"Mannen";" Totaal";2024;27,9;50,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Vrouwen";" Totaal";2236;30,2;44,8;"";""
"Dikkedarmkanker";"C18-C21";1987;"Totaal";" Totaal";4260;29;47,8;"122199";"3.5"
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 25-29";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 25-29";3;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 30-34";4;0,7;0,7;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 30-34";5;0,9;0,9;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 30-34";9;0,8;0,8;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 35-39";10;1,7;1,7;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 35-39";8;1,4;1,4;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 35-39";18;1,6;1,6;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 40-44";23;4;4;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 40-44";18;3,3;3,3;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 40-44";41;3,7;3,6;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 45-49";49;11,1;11,1;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 45-49";36;8,6;8,6;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 45-49";85;9,9;9,9;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 50-54";65;16,9;16,9;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 50-54";52;13,9;13,9;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 50-54";117;15,4;15,4;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 55-59";114;31,9;31,9;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 55-59";112;30,4;30,4;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 55-59";226;31,1;31,1;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 60-64";170;53,7;53,7;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 60-64";144;40,7;40,7;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 60-64";314;46,8;47,2;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 65-69";283;104,2;104,2;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 65-69";221;67,1;67,1;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 65-69";504;83,9;85,4;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 70-74";315;157,7;157,7;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 70-74";299;109,2;109,2;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 70-74";614;129,7;132,9;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 75-79";366;259,5;259,5;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 75-79";346;149,8;149,8;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 75-79";712;191,4;201,6;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 80-84";253;314;314;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 80-84";410;253,2;253,2;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 80-84";663;273,4;279,9;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" 85+";257;522,2;522,2;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" 85+";476;395,5;395,5;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" 85+";733;432,2;439,7;"";""
"Dikkedarmkanker";"C18-C21";1988;"Mannen";" Totaal";1911;26,2;47,5;"";""
"Dikkedarmkanker";"C18-C21";1988;"Vrouwen";" Totaal";2128;28,5;41,5;"";""
"Dikkedarmkanker";"C18-C21";1988;"Totaal";" Totaal";4039;27,4;44,5;"124163";"3.3"
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 20-24";3;0,5;0,5;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 20-24";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 20-24";4;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 25-29";3;0,5;0,5;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 25-29";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 25-29";5;0,4;0,4;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 30-34";5;0,8;0,8;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 30-34";3;0,5;0,5;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 30-34";8;0,7;0,7;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 35-39";9;1,5;1,5;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 35-39";13;2,3;2,3;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 35-39";22;1,9;1,9;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 40-44";29;4,9;4,9;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 40-44";26;4,6;4,6;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 40-44";55;4,7;4,7;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 45-49";34;7,5;7,5;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 45-49";38;8,8;8,8;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 45-49";72;8,1;8,2;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 50-54";81;20,7;20,7;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 50-54";64;16,8;16,8;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 50-54";145;18,8;18,8;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 55-59";119;33,1;33,1;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 55-59";118;32,1;32,1;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 55-59";237;32,6;32,6;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 60-64";213;67,1;67,1;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 60-64";153;43,5;43,5;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 60-64";366;54,7;55,2;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 65-69";270;96,2;96,2;"";""
"Dikkedarmkanker";"C18-C21";1989;"Vrouwen";" 65-69";200;58,8;58,8;"";""
"Dikkedarmkanker";"C18-C21";1989;"Totaal";" 65-69";470;75,7;77,3;"";""
"Dikkedarmkanker";"C18-C21";1989;"Mannen";" 70-74";295;148,7;148,7;"";""
